CaseFileReportId,Description,Amount,TransactionCategoryId,
19266,Panda Garden,11.64,196,
19266,Transfer From,20,176,
21628,Central Minn Credit Union Debt - Payment,555,247,
32736,Good Samaritan Home,6243,185,
19266,Cashwise,0.86,214,
21628,Central Minn Credit Union Debt - Payment,555,247,
21628,Central Minn Credit Union Debt - Payment,555,247,
19266,Kandi Bowl,10,189,
21628,Central Minn Credit Union Debt - Payment,555.48,247,
21628,Central Minn Credit Union Debt - Payment,699.47,247,
19266,Wal,18.09,214,
18710,Transfer From,500,176,
32736,Good Samaritan Home,100,214,
19266,Transfer From,50,176,
32736,thrifty white pharmacy,75.81,240,
32736,Transfer From,1132,176,
18710,Transfer From,500,176,
32736,medica health insurance,198.3,206,
18710,Transfer From,500,176,
18710,Transfer From,500,176,
21628,Tools and More-2 tires for fishhouse,128.76,189,
31236,Misc,89.36,213,
32736,Transfer From,20000,176,
16212,Prepaid Funeral for Sharon,14000,198,
18710,Essentia Health,89.35,240,
16212,Utility-Ceterpoint Energy ,105,232,
16212,Utility-Verizon Wireless,40.15,233,
18710,Wells Fargo,360,214,
18710,Lake Superior Medical Equipment,229.69,212,
16212,Patrick's Restaurant,35.29,196,
32736,Transfer From,1135.21,176,
18710,Handi Medical,15.68,214,
16212,Transfer From,14000,176,
18710,Essentia Health,59.95,240,
16212,Cash for Entertainment,60,189,
16212,Cub Foods,67.91,197,
18710,Handi Medical Supply,15.68,214,
16212,Tlf Falulas-Flowers,4.83,203,
18710,Wells Fargo,360,214,
18710,Essentia Health,24,240,
16212,Thank you cards for William's Funeral,368,198,
18710,Essentia Health,59.95,240,
16212,Walgreens,38.56,240,
18710,Wells Fargo,360,214,
18710,State of MN,690,227,
18710,Handi Medical Supply,15.68,214,
18710,US Treasury,230,224,
18710,Essentia Health,24,240,
18710,Essentia Health,59.95,240,
18710,Wells Fargo,360,214,
18710,Lake Superior Medical Equipment,180.92,212,
18710,Handi Medical  Supply,17.83,214,
18710,Essentia Health,24,240,
18710,Essentia Health,59.95,240,
18710,Wells Fargo,360,214,
18710,Hands Medical Supply,15.68,214,
34020,Walmart,24.88,197,
18710,Essentia Health,24,240,
16716,Ernies,3.59,214,
16716,Dollar General,6.12,214,
16716,Ernies,1.92,214,
16716,Ernies,3.89,214,
16716,Transfer From,142,176,
16716,Ernies,3.59,214,
16716,Super America,1.92,214,
16716,Super America,3.71,214,
16716,Ernies,3.59,214,
16716,Burger King,8.32,196,
16716,Super America,3.91,214,
16716,Ernies,3.59,214,
16716,Burger King,5.79,196,
16716,Super America,3.71,214,
16716,Super America,3.71,214,
16716,Super America,4.51,214,
16716,Dairy Queen,7.18,196,
16716,Ernies,1.92,214,
16716,Ernies,4.11,214,
16716,Ernies,3.59,214,
16716,Cash for Home Visit,20,214,
16716,Ernie's,3.59,214,
16716,Super America,4.51,214,
16716,Super America,3.71,214,
16716,Super America,3.71,214,
16716,Dairy Queen,6.22,196,
16716,Super America,3.71,214,
16716,Petro Plus,3.8,214,
16716,Super America,3.71,214,
16716,Raffle Tickets,20,214,
16716,Transfer From,140,176,
16716,Dairy Queen,8.68,196,
16716,Ernie's,6.21,214,
16716,Super America,3.71,214,
16716,Ernies,3.59,214,
16716,Cash for Home Visit,20,214,
16716,Northwind Grocery,8.42,197,
16716,Super America,3.71,214,
16716,Motley BP,6.17,214,
16716,Ernies,3.59,214,
16716,Ernies,3.59,214,
16716,Ernies,8.9,214,
16716,Super America,3.71,214,
16716,Cash for Home Visit,20,214,
16716,BP,4.5,214,
16716,Pillsbury Plaza,1.91,214,
16716,BP (treat),3.5,197,
16716,Ernies,3.59,214,
16716,McDonalds,8.54,196,
16716,Target Field,20,214,
16716,Coborns,1.91,197,
16716,Super America,7.47,214,
16716,Transfer From,149.6,176,
16716,Family Dollar,1.25,214,
16716,Super America,1.79,214,
16716,Dairy Queen,7.4,196,
32566,GABTL,4041,239,
16716,Ernie's ,8.59,214,
32566,omnicare minnesota,20.05,240,
16716,Dollar General,3.98,214,
16716,Ernie's (Gift Card),54.95,199,
16716,BP,3.5,197,
32566,Allina  Health,200,210,
32566,"Allowance pre-determind,4-23-15,court order file,71-13-162",500,214,
32566,century link,28.23,233,
32622,Chester's,16,196,
32622,Famous Dave's,11.78,196,
32622,HyVee,17.45,197,
32622,Outback ,11.28,196,
32622,Aldi,21.22,197,
32622,HyVee,37.22,197,
32622,Applebee,12.59,196,
32622,Dooley's Pub,15.89,196,
32622,Costco,34.69,197,
32622,Walmart,64.85,197,
32622,Bloomingdale,97.29,187,
32622,Peking Mandarin Restaurant,13,196,
15737,Transfer From,1000,176,
15737,Country Oaks Home Care,734,185,
15737,Walmart,47.36,214,
15737,Country Oaks Home Care,734,185,
16605,discover,10213.11,230,
15737,Country Oaks Home Care,734,185,
15737,Walmart,53.42,214,
15737,Walgreens,83.69,214,
15737,Walgreens,13.95,214,
15737,Country Oaks Home Care,734,185,
16605,st. Peter Utilities,174.92,232,
15737,Country Oaks Home Care,734,185,
16605,cp energy,15.83,232,
15737,Cash-Reimburse for Winter Coat,88,187,
15737,Country Oaks Home Care,734,185,
15737,Walmart,21.39,214,
16605,Peter Kennedy,850,202,
15737,Country Oaks Home Care,734,185,
16605,jacob Kohl,15.33,202,
16605,St. Peter Utilities,174.22,232,
16605,cp energy,14.7,232,
15737,Country Oaks Home Care,734,185,
15737,Walgreens,27.77,214,
16605,Target,114.94,203,
15737,Country Oaks Home Care,735,185,
15737,charge for new checks,17.46,183,
16605,Christropher Harmes,100,202,
15737,Country Oaks Home Care,735,185,
15737,Country Oaks Home Care,723,185,
15737,USPS-postage/mail court paper to interested persons,6,213,
15737,Country Oaks Home Care,723,185,
15737,State Farm,340,184,
16605,Kohls,148.03,187,
16605,cpenergy,18.61,232,
16605,Capital One,1567.75,213,
16605,Andresen Plumbing,1074.51,202,
16605,Home Improvement Inc.,138.82,202,
16605,Discover,3144.8,213,
16605,Nic Co Taxes,2432,226,
16605,Lesueuer Co Treasurer,400,226,
16605,cpenergy,74.04,232,
16605,Walmart,62,197,
16605,Andresen Plumbing,160,202,
16605,Quality Overhead Doors,65,202,
16605,Target,135.94,214,
16605,Discover,2254.64,213,
16605,TNT Flooring,1348,202,
32334,The Original Mattress Factory,1911.11,214,
16605,City of St. Peter,191.53,232,
16605,cpenergy,125.84,232,
32334,CEC Theatres,10,189,
16605,Discover,3451.63,213,
16605,St. Peter Utilities,186.95,232,
16605,cpenergy,98.89,232,
16605,Nic Co.Bank,534.2,238,
16605,Bandaids,49,186,
19003,SPARETIME ENTE,5.5,189,
19003,SPARETIME ENTE,2.75,189,
19003,SPARETIME ENTE,5.5,189,
19003,Smart Style,15.5,214,
18690,cash spending,40,189,
19003,Darrin Simon,40,189,
19003,SPARETIME ENTE,5.5,189,
19003,Park and Rec,5,189,
19003,Darrin Simon,30,214,
19003,SPARETIME ENTE,5.5,189,
19003,Walmart,36.35,214,
19003,Darrin Simon,10,189,
19003,SPARETIME ENTE,5.5,189,
19003,Walmart,22.21,214,
19003,park and Rec,27,189,
16605,St. Peter Utilities,164.86,232,
16605,cpenergy,40.88,232,
19003,Walmart,21.14,199,
19003,DARRIN SIMON,25,189,
17504,Service Charge for mailed statement,3,194,
16605,Discover,1302.29,213,
17504,Service Charge for mailed statement,3,194,
17504,Service Charge for mailed statement,3,194,
17504,Service Charge for mailed statement,3,194,
19003,Darrin Simon,45,189,
17504,Service Charge for mailed statement,3,194,
17504,Service Charge for mailed statement,3,194,
17504,Service Charge for mailed statement,3,194,
16605,St. Peter Utilities,166.14,232,
17504,MN Dept of Revenue,129,227,
16605,Capital One ,431.62,213,
17504,IRS,368,224,
19003,Darrin Simon,20,189,
17504,Transfer From,48552.38,176,
16605,Andresen,80,202,
19003,DARRIN SIMON,10,189,
16605,Kohls,268.16,187,
19003,Walmart,55.37,214,
19003,Darrin Simon,10,189,
16605,cpenergy,27.21,232,
16605,Jetter Clean Inc.,95,202,
19003,Darrin Simon,40,214,
16605,Affordable Jetting,150,202,
19003,SPARETIME ENTE,12,189,
19003,Theater,10,189,
16605,Nic Co 2014,48,225,
19003,Darrin Simon,10,189,
19003,hyvee,9.64,196,
19003,SPARETIME ENTE,5.5,189,
19003,Darrin,10,189,
19003,SPARETIME ENTE,5.5,189,
19003,Darrin Simon,10,189,
19003,Perkins,16,196,
16605,Nic Co Treasurer,48,225,
19003,Darrin Simon,10,189,
22327,Target,20,189,
22327,Whole foods,48.34,197,
22327,Starbuck's,5.36,196,
22327,Brighton,75.35,199,
22327,Barnes and Noble,13.92,200,
22327,Davanni's,10.41,196,
22327,Great Clips,17,214,
22327,XCEL energy,65.37,232,
22327,Starbucks,10.19,196,
22327,Target,76.34,197,
22327,Transfer From,25,176,
22327,Centerpoint Energy,31.07,232,
22327,Whole Foods,79.6,197,
22327,Amazon,26.6,200,
22327,Centurylink,58.81,233,
22327,Target,42.96,197,
22327,Whole Foods,67.9,197,
22327,REI,40.26,187,
22327,Rogers Theatre,7,189,
22327,XCEl energy,50,232,
22327,Target,26.47,197,
22327,Starbuck's,2.74,196,
22327,Amazon,23.97,189,
22327,Centerpoint Energy,19.7,232,
22327,Target,20.43,197,
19003,Darrin Simon,10,189,
22327,Trader Joe's,42.81,197,
22327,Transfer From,25,176,
19003,SPARETIME ENTE,5.5,189,
22327,Target,11.49,197,
22327,Centurylink,58.83,233,
19003,DARRIN SIMON,10,189,
22327,Amazon,18.37,189,
22327,Whole Foods,63.02,197,
19003,SPARETIME ENTE,5.5,189,
22327,Walgreens,5.91,214,
22327,Rogers Theatre,9,189,
19003,Darrin Simon,10,189,
22327,Davanni's,6.37,196,
19003,Darrin Simon,10,189,
15923,USPS- Certified Mailing,18.73,194,
19003,Darrin Simon,10,189,
19003,SPARETIME ENTE,5.5,189,
19003,Darrin Simon,15,189,
19003,Darrin Simon,10,189,
19003,Darrin Simon,10,189,
33762,Capital One,91.94,214,
19003,SPARETIME ENTE,5.5,189,
33762,Dept. of Human Servcies,120,206,
19003,Darrin Simon,10,189,
19003,SPARETIME ENTE,5.5,189,
19003,Darrin Simon,10,189,
33762,Jim's Barbershop,12.5,221,
33762,Cash,50,189,
33762,Muttley's,42.95,217,
33762,Cash,60,220,
33762,JC Penney,47,187,
33762,Capital One,95.81,230,
19003,SPARETIME ENTE,5.5,189,
19003,Darrin,15,189,
15923,Colonial Prem,55.65,207,
33762,Dept. Human Services,120,206,
15923,Medica,198.3,206,
33762,Marjorie Voltz,600,239,
33762,DLUMC,100,186,
19003,Walmart,13.18,199,
15923,Citi Mortgage,678.57,238,
15923,Medica,198.3,206,
15923,Colonial Prem,55.65,207,
33762,Cash,75,189,
19003,Walmart,58.56,214,
33762,Jim's Barbershop,12.5,214,
15923,Citi Mortgage,725.36,238,
15923,Colonial Prem,55.65,207,
33762,Duane Barnhart,25,199,
15923,Medica,198.3,206,
33762,DLUMC,100,186,
33762,Dept. of Human Services,120,206,
19003,Walmart,28.79,199,
33762,Capital One,128.24,203,
33762,Marjorie Voltz,600,239,
19003,Darrin,10,189,
15923,Citi Mortgage,725.36,238,
15923,Colonial Prem,55.65,207,
15923,Medica,198.3,206,
19003,Darrin Simon,30,189,
15923,Citi Mortgage,725.36,238,
15923,Medica,198.3,206,
15923,Colonial Prem,55.65,207,
19003,Walmart,12.62,214,
19003,Darrin Simon,10,189,
15923,Citi Mortgage,725.36,238,
15923,Colonial Prem,55.65,207,
33762,DLUMC,100,186,
15923,Medica,198.3,206,
15923,Citi Mortgage,725.36,238,
15923,Medica,198.3,206,
15923,Colonial Prem,55.65,207,
15923,Citi Mortgage,725.36,238,
15923,Medica,198.3,206,
15923,Colonial Prem,55.65,207,
32449,Jackiegene’s Hairstudio,68,221,
16135,BILL PAY HUMANA INSURANCE ON-LINE xxxxxxx16003 ON 11-04,39.6,206,
16135,BILL PAY AT&T BILL SBC - ON-LINE xxxxxxxx26425 ON 11-04,54.88,233,
16135,BILL PAY XCEL ENERGY ON-LINE xxxxx11865 ON 11-04,217,232,
16135,CHECK # 1004,500,185,
16135,RECURRING TRANSFER TO MURRAY L WAY2SAVE SAVINGS REF #OPEXRP8955 XXXXXX6167,25,213,
16135,BILL PAY HUMANA INSURANCE ON-LINE xxxxxxx16003 ON 12-05,39.6,206,
16135,BILL PAY AT&T BILL SBC - ON-LINE xxxxxxxx26425 ON 12-05,48.38,233,
16135,BILL PAY ACE SOLID WASTE ON-LINE xxxxx44832 ON 12-05,53.63,231,
16135,BILL PAY XCEL ENERGY ON-LINE xxxxx11865 ON 12-05,217,232,
16135,CHECK # 1005,500,185,
16135,RECURRING TRANSFER TO MURRAY L WAY2SAVE SAVINGS REF #OPEQYVJ7TN XXXXXX6167,25,213,
16135,CHECK # 1007,112.88,202,
16135,CHECK # 1006,185.3,231,
16135,PURCHASE AUTHORIZED ON 01/02 RVT*CITY OF ARDEN 651-792-7800 MN S165002801265965 CARD 2127,42,234,
16135,BILL PAY HUMANA INSURANCE ON-LINE xxxxxxx16003 ON 01-05,41,206,
16135,BILL PAY AT&T BILL SBC - ON-LINE xxxxxxxx26425 ON 01-05,41.93,233,
16135,BILL PAY XCEL ENERGY ON-LINE xxxxx11865 ON 01-05,49.19,232,
16135,CHECK # 1008,700,185,
16135,RECURRING TRANSFER TO MURRAY L WAY2SAVE SAVINGS REF #OPECDXH2T4 XXXXXX6167,25,213,
16135,CHECK # 1009,500,185,
16135,BILL PAY HUMANA INSURANCE ON-LINE xxxxxxx16003 ON 02-06,41,206,
16135,BILL PAY AT&T BILL SBC - ON-LINE xxxxxxxx26425 ON 02-06,49.72,233,
16135,BILL PAY XCEL ENERGY ON-LINE xxxxx11865 ON 02-06,100,232,
16135,BILL PAY XCEL ENERGY ON-LINE xxxxx11865 ON 02-06,178,232,
16135,RECURRING TRANSFER TO MURRAY L WAY2SAVE SAVINGS REF #OPE2Q3GK2R XXXXXX6167,25,213,
16135,BILL PAY HUMANA INSURANCE ON-LINE xxxxxxx16003 ON 03-04,41,206,
16135,BILL PAY AT&T BILL SBC - ON-LINE xxxxxxxx26425 ON 03-04,57.77,233,
16135,BILL PAY XCEL ENERGY ON-LINE xxxxx11865 ON 03-04,62.53,232,
16135,BILL PAY Steve Arnold ON-LINE xxxx xxxxxson Rd ON 03-04,75.26,202,
16135,CITYOFARDENHILLS 6517927800 150309 XXXXX8063 LOLA MURRAY,140.44,234,
16135,CHECK # 1010,700,185,
16135,RECURRING TRANSFER TO MURRAY L WAY2SAVE SAVINGS REF #OPE8JGHPFC XXXXXX6167,25,213,
16135,BILL PAY HUMANA INSURANCE ON-LINE xxxxxxx16003 ON 04-07,41,206,
16135,BILL PAY AT&T BILL SBC - ON-LINE xxxxxxxx26425 ON 04-07,47.39,233,
16135,CHECK # 1011,1800,185,
16135,RECURRING TRANSFER TO MURRAY L WAY2SAVE SAVINGS REF #OPEK7WMZVD XXXXXX6167,25,213,
16135,BILL PAY HUMANA INSURANCE ON-LINE xxxxxxx16003 ON 05-06,41,206,
16135,BILL PAY AT&T BILL SBC - ON-LINE xxxxxxxx26425 ON 05-06,42.22,233,
16135,CHECK # 1012,2000,185,
16135,RECURRING TRANSFER TO MURRAY L WAY2SAVE SAVINGS REF #OPER2B3682 XXXXXX6167,25,213,
16135,BILL PAY HUMANA INSURANCE ON-LINE xxxxxxx16003 ON 06-05,41,206,
16135,BILL PAY AT&T BILL SBC - ON-LINE xxxxxxxx26425 ON 06-05,43.53,233,
16135,CHECK # 1013,2000,185,
16135,RECURRING TRANSFER TO MURRAY L WAY2SAVE SAVINGS REF #OPEGCGDZ28 XXXXXX6167,25,213,
16135,BILL PAY HUMANA INSURANCE ON-LINE xxxxxxx16003 ON 07-06,41,206,
16135,BILL PAY AT&T BILL SBC - ON-LINE xxxxxxxx26425 ON 07-06,46.47,233,
16135,CHECK # 1014,2000,185,
16135,RECURRING TRANSFER TO MURRAY L WAY2SAVE SAVINGS REF #OPEXTZ7CWC XXXXXX6167,25,213,
16135,PURCHASE BANK CHECK OR DRAFT,2010,185,
16135,BILL PAY HUMANA INSURANCE ON-LINE xxxxxxx16003 ON 08-04,41,206,
16135,BILL PAY AT&T BILL SBC - ON-LINE xxxxxxxx26425 ON 08-04,41.7,233,
16135,RECURRING TRANSFER TO MURRAY L WAY2SAVE SAVINGS REF #OPETY8FYW4 XXXXXX6167,25,213,
16135,BILL PAY HUMANA INSURANCE ON-LINE xxxxxxx16003 ON 09-04,41,206,
16135,BILL PAY AT&T BILL SBC - ON-LINE xxxxxxxx26425 ON 09-04,44.01,233,
16135,CHECK # 1015,2000,185,
16135,RECURRING TRANSFER TO MURRAY L WAY2SAVE SAVINGS REF #OPE8L89QJN XXXXXX6167,25,213,
16135,BILL PAY AT&T BILL SBC - ON-LINE xxxxxxxx26425 ON 10-06,41.75,233,
16135,CHECK # 1016,2300,185,
16135,RECURRING TRANSFER TO MURRAY L WAY2SAVE SAVINGS REF #OPEXVW99XG XXXXXX6167,25,213,
16135,CHECK # 1017,2300,185,
16135,RECURRING TRANSFER TO MURRAY L WAY2SAVE SAVINGS REF #OPE5PRZYFS XXXXXX6167,25,213,
15923,Citi mortgage,725.36,238,
15923,Medica,198.3,206,
15923,Colonial Prem,55.65,207,
15923,Citi Mortgage,725.36,238,
15923,Colonial Prem,55.65,207,
32449,Lino Lakes Asst Living,2126,185,
15923,Medica,191.5,206,
33762,MN Health,40,206,
15923,Heartland Check Order,6.95,213,
33762,JC Penney,89.99,187,
32449,U Care,159.5,206,
15923,Citi Mortgage,725.36,238,
15923,Medica ,191.5,206,
15923,Colonial Prem,55.65,207,
33762,Capital One,240.61,187,
15923,Wright Hennepin Elec,200,232,
15923,Adjustment,10,213,
33762,Cash,68,202,
33762,Cash,80,202,
33762,Marjorie Voltz,600,239,
16135,PAYPAL TRANSFER 150120 45F228KXGHHM2 SCOTT ELLIS,93.89,202,
16135,PAYPAL TRANSFER 150131 45F228LLCT44J SCOTT ELLIS,95.67,202,
17296,Asset Depreciation,11203.26,179,
16095,Lori Kurpiers - birthday,15,199,
16095,Hy-Vee,152.07,197,
16095,Public Utilities,94.6,234,
17296,CHASE VISA Debt - Payment,22.53,247,
17296,CHASE VISA Debt - Payment,8.61,247,
17296,CHASE VISA Debt - Payment,325.57,247,
17296,CHASE VISA Debt - Payment,92.17,247,
17296,CHASE VISA Debt - Payment,59.86,247,
17296,CHASE VISA Debt - Payment,1247.62,247,
17296,CHASE VISA Debt - Payment,618.52,247,
17296,CHASE VISA Debt - Payment,106.68,247,
16210,TCF-Tracy Boutain,230,214,
16210,Anoka Hennepin Credit Union,2.95,183,
16210,American Family,11.05,205,
16210,Comcast,79.14,233,
16210,Transfer From,400,176,
16210,Transfer From,532,176,
16210,Transfer From,31.36,176,
17296,Eden Avenue Grill,12.73,196,
17296,The Warf Restaurant,13.75,196,
16210,pegasus,27.15,232,
17296,Perkins Restaurant,6.85,196,
17296,Eden Avenue Grill,15.68,196,
16210,Clarence Boutain,574,213,
17296,Goodwill,20.97,187,
17296,Goodwill,21.42,203,
17296,Perkins Restaurant,12.5,196,
17296,The Home Depot,10.73,203,
17296,Cov Restaurant,25.6,196,
17296,Sears Roebuck,37.51,203,
17296,Target,23.38,199,
17296,Weld & Sons Plumbing,172.8,202,
17296,Original Pancake House,21.63,196,
17296,Target,23.57,199,
17296,Kohl's,19.3,187,
17296,The Home Depot,14.44,202,
17296,Goodwill,12,187,
17296,Leeann Chin,15.84,196,
17296,Goodwill,7,187,
17296,Goodwill,10,187,
17296,Menards,42.86,202,
17296,Walgreens,17.99,214,
17296,Walgreens,29,240,
17296,Target,8.35,240,
17296,Sears Roebuck,1249.99,202,
17296,Opthalmology. PA,510,240,
15039,MSU Mankato (dorms),250,239,
17296,Target,15.96,199,
15039,DVS (car tabs),52,194,
17296,Macy's,19.99,199,
17296,Macy's,16.99,187,
17296,Dick's Clothing & Sporting Goods,20.99,199,
17296,Home Goods,10.72,199,
17296,Walgreens,10,240,
17296,Barnes & Nobel,13.87,199,
17383,Ben Biessener - Birthday,100,199,
17383,Fairview Pharmacy Services,87.33,240,
17383,The Fountains at Hosanna,7208,185,
17383,Humana,61,206,
17383,Transfer From,6000,176,
17383,Fairview Pharmacy Services,338.98,240,
17383,Sam's Club - depends,29.98,214,
17383,The Fountains at Hosanna,7174,185,
17383,Maria Biessener Duncan - birthday,500,199,
17383,Humana,61,206,
17383,Transfer From,5000,176,
17383,Fairview Pharmacy Services,278.69,240,
17383,The Fountains at Hosanna,7174,185,
17383,Humana,61,206,
17383,Target - Ellie birthday,80.31,199,
17383,Sam's Club - depends,94.11,214,
17383,Transfer From,6000,176,
17383,The Fountains at Hosanna,7242,185,
17383,Sean Biessener - graduation,200,199,
17383,Sean Biessener - Birthday,50,199,
17383,Humana,61,206,
17383,Transfer From,6000,176,
17383,Hosanna - donation to mission,400,186,
17383,Fiona Biessener - Birthday,50,199,
17383,Zach Biessener - Birthday,50,199,
17383,The Fountains at Hosanna,7153,185,
17383,Fairview Pharmacy Services,154.45,240,
17383,Transfer From,5000,176,
17383,Tatiana Biessener - Birthday,50,199,
17383,Humana,61,206,
17383,Christopher Biessener - birthday,500,199,
17383,Sam's Club - depends,29.98,214,
17383,Katherine Hambrick - Christmas,30,199,
17383,Samantha Duncan - Birthday,50,199,
17383,The Fountains at Hosanna,7140,185,
17383,Fairview Pharmacy Services,140.48,240,
17383,Humana,61,206,
17383,Transfer From,4000,176,
17383,Walmart,39.97,214,
17383,Fairview Pharmacy Services,152.8,240,
16210,Transfer From,10,176,
17383,Will Duncan - birthday,50,199,
16210,Transfer From,5.15,176,
17383,The Fountains at Hosanna,7208,185,
17383,Walmart,30.84,187,
17383,Humana,61,206,
16210,Transfer From,25,176,
17383,Heimdal Tax & Financial Services,255.6,194,
17383,Fairview Pharmacy Services,378.05,240,
17383,Transfer From,3568.47,176,
17383,The Fountains at Hosanna,7194,185,
19255,Blue Cross/Blue Sheild,155.9,206,
17383,Fairview Pharmacy Services,241.65,240,
17383,Humana,61,206,
19255,Angie Strusz,250,193,
19255,Cash/Leo Gadient/Christmas Gifts,300,199,
17383,Transfer From,10000,176,
17383,The Fountains at Hosanna,7242,185,
19255,Target,42,240,
17383,Target,12.96,214,
17383,Humana,61,206,
17383,Transfer From,6000,176,
19255,Blue Cross/Blue Shield,155.9,206,
19255,Book Guyz,98,199,
19255,Agnes Gadient - Nov & Dec ,2745,239,
17383,Jackson Hambrick - Christmas,30,199,
19255,St. Joes,50,186,
17383,Dakota Valley OMS - tooth extraction,279,209,
16210,Wayne Boutain ,50,233,
19255,Palmquist Dental,129.2,209,
16210,Tracy Boutain,451,239,
17383,Fairview Pharmacy Services,220.38,240,
16210,Animal Humane Society,100,217,
19255,Target,8,240,
17383,The Fountains at Hosanna,7236,185,
17383,Sam's Club - depends,29.98,214,
16210,Kota Connections,20,189,
19255,Jim Gadient - Canada Fishing,425,230,
17383,Transfer From,6000,176,
17383,Peter & Beth Christmas,300,199,
